time,velocity,vertical_velocity,altitude,vertical_velocity_2,altitude_2,air_density,pitch,temperature,phi,theta,baro_height
289.492950,nan,-22.234526,2688.000000,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2687.983398
289.689484,nan,-22.120363,2686.342773,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2686.364258
289.926727,nan,-22.219751,2679.494141,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2679.481445
290.120026,nan,-22.133924,2677.309570,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2677.326416
290.288391,nan,-22.169680,2672.413818,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2672.404541
290.482605,nan,-22.045710,2671.126953,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2671.150879
290.643463,nan,-22.118572,2664.963135,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2664.942383
290.849091,nan,-22.158764,2659.545166,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2659.538330
291.012543,nan,-22.189396,2654.858643,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2654.850098
291.180603,nan,-22.147629,2652.500244,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2652.511230
291.415771,nan,-21.844425,2652.264893,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2652.304199
291.607971,nan,-21.929607,2645.947021,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2645.930176
291.768097,nan,-22.034321,2638.638184,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2638.607910
292.005341,nan,-21.935127,2635.008301,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2635.020996
292.203461,nan,-21.980919,2629.592529,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2629.583984
292.393860,nan,-21.834171,2629.130371,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2629.159912
292.552917,nan,-21.916752,2622.621094,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2622.596924
292.746490,nan,-21.862574,2619.707031,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2619.717529
292.938080,nan,-21.867544,2615.393799,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2615.392822
293.186951,nan,-21.693777,2612.487549,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2612.507568
293.349823,nan,-21.696405,2608.862305,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2608.861572
293.543518,nan,-21.779430,2602.626953,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2602.610840
293.708008,nan,-21.792759,2598.587158,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2598.583496
294.049713,nan,-21.329460,2594.676025,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2594.703125
294.212738,nan,-21.224064,2594.882080,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2594.911377
294.372711,nan,-21.308035,2588.435791,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2588.411377
294.569183,nan,-21.385214,2582.414307,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2582.399658
294.732605,nan,-21.503218,2574.816162,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2574.783447
294.927673,nan,-21.375408,2573.705811,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2573.730225
295.128876,nan,-21.292555,2571.280518,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2571.295410
295.323059,nan,-21.443045,2563.479980,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2563.450928
295.560699,nan,-21.192863,2562.400146,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2562.431885
295.752014,nan,-21.211002,2557.890137,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2557.886475
295.947693,nan,-21.441048,2548.223877,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2548.180176
296.109558,nan,-21.465586,2543.883057,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2543.876221
296.316162,nan,-21.315546,2542.663818,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2542.689209
296.476959,nan,-21.141781,2545.483643,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2545.533447
296.669830,nan,-21.265182,2538.357666,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2538.333496
296.833069,nan,-21.348930,2531.967529,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2531.944336
296.992645,nan,-21.305763,2530.137451,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2530.149902
297.191956,nan,-21.284241,2526.387939,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2526.391846
297.387939,nan,-21.213993,2523.895264,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2523.908691
297.549438,nan,-21.375845,2514.702148,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2514.656250
297.743622,nan,-21.177347,2515.386475,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2515.424805
297.979797,nan,-21.337914,2507.774414,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2507.753906
298.146057,nan,-21.381332,2502.769775,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2502.758057
298.338104,nan,-21.266861,2501.516357,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2501.539062
298.506653,nan,-21.239542,2498.823242,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2498.830322
298.668884,nan,-21.290323,2493.584717,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2493.570557
298.861481,nan,-21.187786,2492.024658,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2492.044922
299.053589,nan,-21.265726,2486.013184,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2485.997803
299.220795,nan,-21.210396,2484.292725,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2484.307373
299.408081,nan,-21.269669,2478.764648,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2478.752197
299.568085,nan,-21.275457,2475.151123,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2475.149414
299.758667,nan,-21.291912,2470.679932,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2470.676514
299.953156,nan,-21.304193,2466.240723,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2466.238281
300.117218,nan,-21.315556,2462.353760,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2462.350586
300.353058,nan,-21.266771,2458.122070,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2458.128418
300.546692,nan,-21.258951,2454.195801,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2454.197266
300.734497,nan,-21.267147,2449.989502,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2449.987793
300.890503,nan,-21.241087,2447.668701,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2447.676758
301.084717,nan,-21.302698,2442.043213,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2442.031250
301.248352,nan,-21.257607,2440.121094,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2440.133545
301.444611,nan,-21.254700,2436.018555,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2436.019043
301.633209,nan,-21.321573,2430.279785,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2430.266113
301.801910,nan,-21.325441,2426.556885,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2426.555908
301.960938,nan,-21.331816,2422.931152,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2422.929199
302.159393,nan,-21.237926,2420.884277,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2420.901611
302.317993,nan,-21.286734,2415.710693,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2415.696289
302.508331,nan,-21.253731,2412.496826,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2412.503418
302.740692,nan,-21.317221,2406.490967,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2406.482422
302.898285,nan,-21.361048,2401.489258,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2401.476074
303.094360,nan,-21.300047,2398.757324,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2398.768799
303.290192,nan,-21.217405,2396.564453,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2396.580078
303.449036,nan,-21.314579,2389.611328,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2389.582764
303.643097,nan,-21.177265,2388.824219,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2388.850830
303.836273,nan,-21.284986,2382.080811,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2382.059814
303.993408,nan,-21.305538,2377.961182,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2377.955078
304.310272,nan,-20.683535,2376.741699,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2376.784424
304.542908,nan,-20.975313,2367.035889,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2366.997314
304.733185,nan,-20.757275,2368.583496,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2368.627441
304.925812,nan,-20.900795,2361.030762,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2361.002441
305.080841,nan,-20.966940,2355.226562,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2355.206055
305.279083,nan,-20.926270,2352.019287,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2352.026855
305.438354,nan,-20.931442,2348.496582,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2348.495117
305.598083,nan,-20.888044,2346.735107,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2346.747803
305.756561,nan,-20.950607,2341.107178,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2341.088623
305.913116,nan,-20.923733,2338.848145,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2338.856201
306.110565,nan,-20.970419,2333.618164,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2333.609375
306.307037,nan,-20.831860,2332.792480,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2332.818604
306.469299,nan,-20.953922,2325.105225,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2325.070801
306.628143,nan,-20.875635,2324.663330,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2324.686279
306.789948,nan,-20.883770,2320.996826,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2320.994629
306.978333,nan,-20.780550,2319.739502,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2319.760742
307.221039,nan,-20.917093,2312.597656,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2312.581055
307.389557,nan,-21.049513,2304.750732,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2304.716309
307.579803,nan,-20.937485,2303.592773,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2303.615479
307.769867,nan,-20.872969,2301.256104,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2301.269043
307.960022,nan,-20.863884,2297.518066,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2297.520020
308.130249,nan,-20.934040,2291.723877,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2291.706055
308.322906,nan,-20.873747,2289.183350,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2289.195312
308.480927,nan,-20.937668,2283.502686,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2283.483643
308.672058,nan,-20.906063,2280.296143,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2280.302490
308.832031,nan,-20.924387,2276.285889,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2276.280518
308.997223,nan,-20.902807,2273.563232,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2273.569092
309.201080,nan,-20.855368,2270.347168,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2270.355469
309.357971,nan,-20.971600,2262.678955,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2262.644043
309.584869,nan,-20.699215,2262.730957,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2262.769043
309.777252,nan,-20.868784,2254.538086,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2254.504639
309.934845,nan,-20.728392,2256.510498,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2256.552490
310.096436,nan,-20.782272,2251.243408,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2251.228027
310.298004,nan,-20.887070,2244.691162,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2244.672363
310.458923,nan,-20.780521,2245.154785,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2245.185303
310.648590,nan,-20.668610,2244.075195,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2244.097900
310.839935,nan,-20.924120,2233.704346,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2233.653320
311.080994,nan,-20.780407,2230.900391,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2230.917969
311.276917,nan,-20.880751,2224.429443,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2224.410400
311.469543,nan,-20.878862,2220.453857,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2220.454346
311.705963,nan,-20.775721,2217.190918,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2217.204102
311.862091,nan,-20.765869,2214.323730,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2214.326660
312.021423,nan,-20.794256,2209.975098,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2209.966797
312.263947,nan,-20.923143,2202.948242,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2202.932617
312.459534,nan,-20.932257,2198.637207,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2198.635498
312.616119,nan,-20.880152,2197.338135,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2197.354004
312.860931,nan,-20.688078,2195.125977,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2195.148926
313.021423,nan,-20.863499,2185.474121,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2185.423584
313.186829,nan,-20.797430,2184.264160,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2184.281982
313.375977,nan,-20.706596,2182.666260,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2182.684814
313.532928,nan,-20.750921,2177.741211,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2177.727783
313.764954,nan,-20.856867,2171.139893,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2171.125732
313.927063,nan,-20.852119,2167.926758,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2167.927979
314.088623,nan,-20.868372,2163.979248,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2163.974609
314.253571,nan,-20.798960,2162.905029,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2162.923828
314.512299,nan,-20.918573,2155.912354,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2155.899658
314.688446,nan,-20.960131,2150.989502,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2150.979736
314.924011,nan,-20.783037,2148.946533,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2148.969482
315.123932,nan,-20.869843,2142.800537,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2142.784668
315.322845,nan,-20.921406,2137.454102,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2137.444580
315.518555,nan,-20.912352,2133.576660,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2133.578369
315.677826,nan,-20.866838,2131.914795,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2131.927979
315.870667,nan,-20.841196,2128.524414,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2128.529541
316.031342,nan,-20.882799,2123.677734,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2123.665771
316.231140,nan,-20.809740,2121.183105,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2121.196533
316.426117,nan,-20.942028,2113.930420,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2113.905029
316.585999,nan,-20.924358,2111.225098,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2111.230225
316.747131,nan,-20.881624,2109.383301,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2109.395508
316.907104,nan,-20.960829,2103.164795,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2103.141846
317.068604,nan,-20.919037,2101.268555,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2101.280518
317.268524,nan,-20.792599,2099.986572,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2100.009521
317.428162,nan,-20.782484,2097.036377,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2097.039307
317.663055,nan,-20.896322,2090.283203,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2090.268311
317.857178,nan,-20.888611,2086.414795,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2086.416260
318.014038,nan,-20.946064,2080.964355,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2080.947021
318.262207,nan,-20.817068,2077.659668,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2077.674561
318.428070,nan,-20.839756,2073.441650,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2073.435547
318.621063,nan,-20.839235,2069.432617,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2069.432617
318.813171,nan,-20.762074,2067.350830,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2067.366211
319.005920,nan,-20.758018,2063.449219,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2063.449951
319.205688,nan,-20.736309,2059.801270,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2059.805176
319.441711,nan,-20.937311,2051.634766,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2051.608887
319.633301,nan,-20.995089,2046.176392,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2046.164917
319.793213,nan,-21.069502,2040.113037,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2040.091431
319.988220,nan,-20.874081,2040.723022,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2040.760498
320.157440,nan,-20.893684,2036.556274,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2036.551270
320.350708,nan,-20.948183,2031.177612,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2031.166992
320.508881,nan,-20.921675,2028.850098,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2028.857910
320.671112,nan,-20.913572,2025.741943,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2025.744263
320.908752,nan,-20.964872,2019.948608,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2019.942139
321.075897,nan,-20.896673,2018.708252,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2018.726318
321.244202,nan,-20.986080,2012.265503,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2012.242188
321.437073,nan,-20.945034,2009.231812,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2009.239868
321.601593,nan,-20.937067,2006.059082,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2006.061279
321.762024,nan,-20.994310,2000.632324,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2000.615845
321.924866,nan,-20.914263,2000.017578,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,2000.039917
322.122589,nan,-20.944454,1995.173828,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1995.168213
322.287231,nan,-20.958101,1991.258057,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1991.254395
322.447357,nan,-20.965672,1987.627563,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1987.625366
322.684479,nan,-20.884521,1983.964600,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1983.974976
322.847168,nan,-20.939133,1978.650269,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1978.635010
323.006042,nan,-20.909132,1976.429321,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1976.438110
323.204407,nan,-20.871023,1973.170044,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1973.177124
323.403259,nan,-20.974194,1966.627075,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1966.608032
323.562347,nan,-20.980764,1963.048828,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1963.046875
323.755676,nan,-21.007355,1958.339111,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1958.333862
323.957397,nan,-20.904001,1956.428589,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1956.447021
324.226562,nan,-20.487013,1955.980469,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1956.020996
324.386353,nan,-20.684248,1945.523193,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1945.465942
324.616669,nan,-20.450684,1944.758667,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1944.790283
324.893341,nan,-20.482079,1938.732178,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1938.729248
325.084625,nan,-20.603682,1931.758789,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1931.734497
325.287262,nan,-20.768995,1923.896240,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1923.866943
325.447418,nan,-20.799433,1919.466553,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1919.457764
325.611481,nan,-20.754997,1917.586914,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1917.599121
325.769836,nan,-20.682112,1917.004639,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1917.026245
326.005829,nan,-20.566837,1914.000977,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1914.015747
326.213379,nan,-20.748850,1905.868286,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1905.837646
326.408234,nan,-20.632055,1904.650024,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1904.672485
326.568604,nan,-20.676430,1899.737183,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1899.724365
326.762238,nan,-20.879354,1890.761475,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1890.722046
326.952118,nan,-20.732946,1890.532104,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1890.561768
327.201721,nan,-20.574671,1887.652954,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1887.671021
327.361938,nan,-20.694317,1880.022827,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1879.988281
327.551605,nan,-20.650442,1877.219727,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1877.228638
327.709290,nan,-20.785198,1868.919434,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1868.879272
327.902283,nan,-20.527992,1871.253296,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1871.303711
328.062042,nan,-20.586329,1865.848267,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1865.831299
328.228180,nan,-20.672846,1859.520264,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1859.497070
328.421356,nan,-20.565882,1858.160400,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1858.181274
328.657745,nan,-20.645866,1852.000854,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1851.990601
328.820496,nan,-20.654182,1848.349121,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1848.346802
329.019409,nan,-20.498714,1847.844116,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1847.872681
329.267273,nan,-20.654781,1840.466431,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1840.448364
329.435791,nan,-20.781807,1832.839722,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1832.806763
329.618591,nan,-20.773447,1829.271484,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1829.273315
329.809937,nan,-20.671663,1827.852539,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1827.872803
329.965210,nan,-20.721405,1822.720825,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1822.705566
330.163452,nan,-20.682426,1819.522705,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1819.529907
330.353729,nan,-20.713062,1814.809082,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1814.802856
330.511292,nan,-20.722525,1811.190796,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1811.187988
330.740509,nan,-20.633720,1807.976562,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1807.988647
330.932251,nan,-20.684313,1802.755249,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1802.745239
331.091675,nan,-20.664579,1800.179810,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1800.185547
331.333740,nan,-20.608805,1796.039429,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1796.046265
331.520355,nan,-20.693924,1789.942749,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1789.924805
331.712006,nan,-20.688046,1786.123901,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1786.125122
331.868622,nan,-20.735277,1781.090942,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1781.076660
332.064575,nan,-20.739279,1776.932129,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1776.931396
332.304993,nan,-20.607954,1774.004150,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1774.020386
332.539307,nan,-20.659893,1768.317017,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1768.310303
332.694977,nan,-20.669928,1764.715088,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1764.712036
332.884766,nan,-20.633602,1761.719849,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1761.727173
333.129913,nan,-20.676853,1756.010498,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1756.005371
333.294952,nan,-20.713774,1751.339966,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1751.329956
333.488403,nan,-20.714952,1747.303955,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1747.303711
333.727417,nan,-20.529289,1745.297852,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1745.321045
333.920471,nan,-20.628096,1738.898560,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1738.879272
334.118988,nan,-20.520662,1737.303833,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1737.323730
334.358551,nan,-20.592468,1731.254150,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1731.245239
334.553925,nan,-20.652224,1725.793579,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1725.782227
334.716858,nan,-20.673048,1721.700073,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1721.694214
335.061127,nan,-20.351355,1717.001221,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1717.019775
335.243225,nan,-20.435301,1710.960327,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1710.941772
335.437408,nan,-20.477930,1705.953857,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1705.945557
335.600403,nan,-20.482611,1702.452515,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1702.451172
335.793549,nan,-20.458620,1699.087280,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1699.091919
335.987427,nan,-20.336922,1698.094971,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1698.118530
336.185272,nan,-20.432304,1691.835938,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1691.818237
336.348907,nan,-20.475460,1686.995850,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1686.983887
336.542145,nan,-20.458494,1683.456665,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1683.459961
336.777435,nan,-20.556408,1677.038696,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1677.026001
337.015045,nan,-20.403305,1674.612549,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1674.631958
337.181854,nan,-20.340576,1673.300049,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1673.316650
337.373840,nan,-20.377668,1668.469849,0.000000,0.000000,1.225000,nan,32.000000,nan,nan,1668.462524
